motor_id,ciclo,op1,op2,sensor_2,sensor_3,sensor_4,sensor_6,sensor_7,sensor_8,sensor_9,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_17,sensor_20,sensor_21,run_id,sensor_11_Smoothed,sensor_4_Smoothed,sensor_12_Smoothed,sensor_7_Smoothed,sensor_15_Smoothed,RUL,ciclo_diff1,ciclo_lag1,ciclo_roll_mean_3,ciclo_roll_std_3,sensor_4_Smoothed_diff1,sensor_4_Smoothed_lag1,sensor_4_Smoothed_roll_mean_3,sensor_4_Smoothed_roll_std_3,sensor_11_Smoothed_diff1,sensor_11_Smoothed_lag1,sensor_11_Smoothed_roll_mean_3,sensor_11_Smoothed_roll_std_3,sensor_12_Smoothed_diff1,sensor_12_Smoothed_lag1,sensor_12_Smoothed_roll_mean_3,sensor_12_Smoothed_roll_std_3,sensor_7_Smoothed_diff1,sensor_7_Smoothed_lag1,sensor_7_Smoothed_roll_mean_3,sensor_7_Smoothed_roll_std_3,sensor_15_Smoothed_diff1,sensor_15_Smoothed_lag1,sensor_15_Smoothed_roll_mean_3,sensor_15_Smoothed_roll_std_3,sensor_11_diff1,sensor_11_lag1,sensor_11_roll_mean_3,sensor_11_roll_std_3,sensor_12_diff1,sensor_12_lag1,sensor_12_roll_mean_3,sensor_12_roll_std_3,ciclo sensor_4_Smoothed,ciclo sensor_11_Smoothed,ciclo sensor_12_Smoothed,ciclo sensor_7_Smoothed,ciclo sensor_15_Smoothed,ciclo sensor_11,ciclo sensor_12,sensor_4_Smoothed sensor_11_Smoothed,sensor_4_Smoothed sensor_12_Smoothed,sensor_4_Smoothed sensor_7_Smoothed,sensor_4_Smoothed sensor_15_Smoothed,sensor_4_Smoothed sensor_11,sensor_4_Smoothed sensor_12,sensor_11_Smoothed sensor_12_Smoothed,sensor_11_Smoothed sensor_7_Smoothed,sensor_11_Smoothed sensor_15_Smoothed,sensor_11_Smoothed sensor_11,sensor_11_Smoothed sensor_12,sensor_12_Smoothed sensor_7_Smoothed,sensor_12_Smoothed sensor_15_Smoothed,sensor_12_Smoothed sensor_11,sensor_12_Smoothed sensor_12,sensor_7_Smoothed sensor_15_Smoothed,sensor_7_Smoothed sensor_11,sensor_7_Smoothed sensor_12,sensor_15_Smoothed sensor_11,sensor_15_Smoothed sensor_12,sensor_11 sensor_12,sensor_mean,sensor_std,sensor_range
24.0,53.0,-0.0002,0.0002,642.28,1582.38,1399.57,21.61,554.39,2387.98,9066.03,47.19,522.35,2387.98,8147.0,8.393,392.0,39.03,23.4273,24.0,47.179,1397.443,522.421,554.4590000000001,8.398779999999999,133,1.0,52.0,52.0,1.000000000000208,0.665000000000191,1396.7779999999998,1396.9776666666667,0.4043393790016009,0.01899999999999835,47.160000000000004,47.16966666666667,0.009504384955641225,0.08100000000001728,522.34,522.3616666666667,0.052003205022878106,-0.01599999999996271,554.475,554.4896666666667,0.04006661109836754,-0.0008100000000013097,8.39959,8.399,0.0005164300488440698,0.030000000000001137,47.16,47.169999999999995,0.017320508071432737,-0.06999999999993634,522.42,522.5,0.20223748416002219,74064.47899999999,2500.487,27688.313000000002,29386.327000000005,445.1353399999999,2501.0699999999997,27684.550000000003,65929.96329700001,730053.569503,774824.8483370001,11736.816319539997,65945.33516999999,729954.35105,24647.300359000004,26158.821161000003,396.24604161999997,2226.37701,24643.950650000002,289661.02523900004,4387.699046379999,24653.046990000003,272886.60935000004,4656.77916002,26164.92021,289621.65865000006,396.3384281999999,4387.102733,24649.6965,394.05509750000004,473.7603190571024,1389.04422
24.0,54.0,-0.0043,-0.0003,642.02,1583.6,1395.14,21.61,554.08,2388.03,9070.51,47.01,522.46,2388.01,8145.47,8.4023,391.0,39.03,23.3276,24.0,47.182,1396.891,522.419,554.3870000000001,8.397969999999999,132,1.0,53.0,53.0,1.0000000000003058,-0.5519999999999072,1397.443,1397.0373333333334,0.3558318892550588,0.0030000000000001137,47.179,47.17366666666667,0.01193035344764279,-0.002000000000066393,522.421,522.3933333333333,0.04619884557431206,-0.07200000000000273,554.4590000000001,554.4403333333335,0.04687572213299221,-0.0008099999999995333,8.398779999999999,8.39878,0.0008099999971206918,-0.17999999999999972,47.19,47.12,0.09643650760892776,0.11000000000001364,522.35,522.41,0.05567764361605072,75432.114,2547.828,28210.626,29936.898000000005,453.49037999999996,2538.54,28212.840000000004,65908.111162,729762.399329,774418.2108170001,11731.04871127,65667.84591,729819.6718600001,24648.773258,26157.087434000005,396.23302054,2218.02582,24650.707720000002,289622.302153,4387.259089429999,24558.917189999996,272943.03074,4655.72539439,26061.73287,289645.03202000004,394.7885696999999,4387.6034062,24560.8446,394.0933712500001,473.50990332524776,1388.49303
24.0,55.0,-0.0013,0.0003,642.2,1584.74,1398.54,21.61,554.36,2387.99,9066.42,47.11,522.67,2388.05,8154.02,8.3797,390.0,39.05,23.4415,24.0,47.17700000000001,1397.083,522.391,554.38,8.39996,131,1.0,54.0,54.0,1.0000000000004035,0.19200000000000728,1396.891,1397.1390000000001,0.280228478346541,-0.0049999999999954525,47.182,47.17933333333334,0.002516611489019249,-0.02800000000002001,522.419,522.4103333333334,0.016772994135506075,-0.007000000000061846,554.3870000000001,554.4086666666667,0.043730233544580256,0.0019900000000010465,8.397969999999999,8.398903333333331,0.0010007164077189452,0.10000000000000142,47.01,47.10333333333333,0.0901849950553023,0.2099999999999227,522.46,522.4933333333333,0.16258331197464307,76839.565,2594.7350000000006,28731.504999999997,30490.9,461.9978,2591.05,28746.85,65910.18469100002,729823.585453,774514.8735400001,11735.44131668,65816.58013,730213.37161,24644.840207,26153.985260000005,396.28491292000007,2222.50847,24658.00259,289603.12257999997,4388.06350436,24609.840009999996,273038.10396999994,4656.7698248,26116.8418,289757.79459999996,395.7221156,4390.4070931999995,24622.983699999997,394.27637000000004,473.4620383491293,1388.6830400000001
24.0,56.0,0.0024,0.0004,642.08,1586.23,1397.62,21.6,553.75,2387.99,9065.01,47.19,522.52,2387.99,8148.84,8.3892,392.0,38.96,23.5103,24.0,47.172000000000004,1397.442,522.42,554.2950000000001,8.397749999999998,130,1.0,55.0,55.0,1.0000000000005012,0.3589999999999236,1397.083,1397.1386666666667,0.27968613374589596,-0.005000000000002558,47.17700000000001,47.177,0.005000000005294136,0.028999999999996362,522.391,522.41,0.016462077600909716,-0.08499999999992269,554.38,554.354,0.051215232042427436,-0.0022100000000015996,8.39996,8.39856,0.001217415292873326,0.0799999999999983,47.11,47.10333333333333,0.0901849950553023,-0.14999999999997726,522.67,522.5500000000001,0.10816653826288965,78256.75200000001,2641.632,29255.519999999997,31040.520000000004,470.2739999999999,2642.64,29261.12,65920.134024,730051.64964,774595.1133900001,11735.368555499997,65945.28798,730191.39384,24643.59624,26147.203740000004,396.13866299999995,2226.04668,24648.31344,289574.7939,4387.152554999999,24652.999799999998,272974.89839999995,4654.83083625,26157.181050000003,289630.2234,396.2898224999999,4387.992329999999,24657.7188,394.42959375000004,473.4520457949165,1389.04425
24.0,57.0,0.0009,-0.0004,642.07,1586.97,1395.1,21.61,554.83,2388.02,9063.15,47.18,522.58,2388.06,8147.9,8.3726,391.0,39.12,23.3589,24.0,47.166,1398.019,522.4399999999999,554.2560000000001,8.39634,129,1.0,56.0,56.0,1.0000000000005989,0.5769999999999982,1397.442,1397.5146666666667,0.47221216990440296,-0.006000000000007333,47.172000000000004,47.17166666666666,0.005507570552020038,0.01999999999998181,522.42,522.417,0.024637369966802478,-0.03899999999998727,554.2950000000001,554.3103333333335,0.06340609850000074,-0.001409999999998135,8.397749999999998,8.398016666666665,0.0018246734854807782,-0.00999999999999801,47.19,47.16,0.043588989433613994,0.06000000000005912,522.52,522.59,0.07549834435338772,79687.083,2688.462,29779.079999999998,31592.592000000004,478.59138,2689.2599999999998,29787.06,65938.964154,730381.0463599999,774860.4188640001,11738.242850460001,65958.53642,730576.76902,24641.405039999994,26142.038496,396.02177244,2225.2918799999998,24648.008280000002,289565.50464,4386.5838696,24648.719199999996,273016.6952,4653.721823040001,26149.798080000004,289643.1004800001,396.13932120000004,4387.7593572000005,24655.3244,394.6296675,473.52775369093973,1389.62266
24.0,58.0,0.0004,0.0003,642.18,1589.1,1397.49,21.6,554.98,2387.93,9073.75,47.01,522.38,2387.89,8149.03,8.3945,394.0,39.02,23.4619,24.0,47.147000000000006,1398.27,522.4490000000001,554.305,8.395909999999999,128,1.0,57.0,57.0,1.0000000000006966,0.25099999999997635,1398.019,1397.9103333333333,0.4245613423309067,-0.018999999999991246,47.166,47.16166666666667,0.013051181302237315,0.009000000000128239,522.4399999999999,522.4363333333333,0.014843629342651985,0.048999999999864485,554.2560000000001,554.2853333333334,0.02589079618866533,-0.00043000000000148475,8.39634,8.396666666666667,0.0009625140666638413,-0.1700000000000017,47.18,47.126666666666665,0.10115993936903007,-0.20000000000004547,522.58,522.4933333333333,0.10263202878565024,81099.66,2734.5260000000003,30302.042000000005,32149.69,486.96277999999995,2726.58,30298.04,65924.23569,730524.76323,775068.0523499999,11739.749075699998,65732.6727,730428.2826,24631.903003000007,26133.817835,395.84196877,2216.38047,24628.64986,289596.09294500004,4386.43478359,24560.327490000003,272916.90862000006,4653.894892549999,26057.878049999996,289557.84589999996,394.6917290999999,4385.855465799999,24557.0838,394.74461375000004,473.5168783026844,1389.87409
24.0,59.0,0.0012,0.0,641.92,1576.96,1399.05,21.61,554.26,2388.03,9065.24,47.15,522.63,2387.99,8148.32,8.3957,392.0,39.11,23.4974,24.0,47.126999999999995,1398.357,522.4910000000001,554.3100000000001,8.39602,127,1.0,58.0,58.0,1.0000000000007943,0.08699999999998909,1398.27,1398.2153333333333,0.17550593550881385,-0.020000000000010232,47.147000000000006,47.14666666666667,0.01950213663631737,0.04200000000003001,522.4490000000001,522.46,0.027221315150911113,0.005000000000109139,554.305,554.2903333333334,0.029838453834366035,0.00011000000000116472,8.395909999999999,8.39609,0.00022338306819166934,0.14000000000000057,47.01,47.11333333333334,0.0907377172576733,0.25,522.38,522.53,0.13228756555181925,82503.063,2780.493,30826.969000000005,32704.290000000005,495.36518,2781.85,30835.17,65900.37033899999,730628.9472870001,775123.26867,11740.63333914,65932.53255,730823.31891,24623.433357,26122.96737,395.67923454,2222.0380499999997,24629.984009999996,289621.98621000006,4386.844885820001,24635.450650000002,273069.47133000003,4653.997846200001,26135.716500000002,289699.03530000005,395.872343,4388.0119326,24642.0045,394.9326275,473.44062309837005,1389.96098
24.0,60.0,-0.001,0.0004,642.08,1584.16,1398.3,21.61,554.07,2388.05,9066.75,47.26,522.23,2387.99,8143.32,8.4311,390.0,38.98,23.4596,24.0,47.141999999999996,1397.9599999999998,522.4970000000001,554.318,8.39596,126,1.0,59.0,59.0,1.000000000000892,-0.3970000000001619,1398.357,1398.1956666666665,0.2086775824065525,0.015000000000000568,47.126999999999995,47.138666666666666,0.010408329999587705,0.005999999999971806,522.4910000000001,522.4790000000002,0.026153393630532706,0.007999999999924512,554.3100000000001,554.311,0.006557438040503443,-5.9999999999504894e-05,8.39602,8.395963333333334,5.507566140776655e-05,0.10999999999999943,47.15,47.13999999999999,0.12529964086071707,-0.39999999999997726,522.63,522.4133333333333,0.20207259421301768,83877.59999999999,2828.5199999999995,31349.820000000003,33259.08,503.7576,2835.6,31333.800000000003,65902.63031999998,730429.9061199999,774914.3912799999,11737.2162416,66067.58959999999,730056.6508,24631.553574,26131.659155999998,395.80234631999997,2227.93092,24618.96666,289629.492046,4386.863912120001,24693.208220000004,272863.60831000004,4654.03175528,26197.068679999997,289481.48914,396.7930696,4384.622190800001,24680.5898,394.97537,473.1912810584601,1389.5640399999997
24.0,61.0,-0.0001,0.0001,642.15,1585.36,1395.97,21.61,554.54,2388.04,9064.45,47.22,522.61,2387.99,8149.75,8.4023,391.0,39.04,23.3855,24.0,47.148,1398.032,522.485,554.349,8.394549999999999,125,1.0,60.0,60.0,1.0000000000009897,0.07200000000011642,1397.9599999999998,1398.1163333333334,0.21150965320706583,0.006000000000007333,47.141999999999996,47.139,0.010816653828566511,-0.012000000000057298,522.4970000000001,522.4910000000001,0.00599999985836917,0.031000000000062755,554.318,554.3256666666667,0.020599352582466937,-0.0014100000000016877,8.39596,8.39551,0.0008319254744976305,-0.03999999999999915,47.26,47.21,0.05567764362731289,0.37999999999999545,522.23,522.4900000000001,0.22538855339009314,85279.95199999999,2876.0280000000002,31871.585,33815.289000000004,512.06755,2880.42,31879.21,65914.412736,730450.74952,774997.6411680001,11735.849525599997,66015.07104,730625.50352,24634.12278,26136.446652000002,395.7862434,2226.32856,24640.016280000003,289639.03726500005,4386.02645675,24671.7417,273055.88585,4653.51039795,26176.359780000003,289708.33089000004,396.39065099999993,4387.0757754999995,24677.6442,395.15481875,473.1314463494322,1389.63745
24.0,62.0,-0.0038,0.0004,642.13,1590.1,1397.32,21.61,553.87,2387.99,9073.69,47.3,522.23,2387.94,8153.62,8.3806,391.0,39.03,23.4648,24.0,47.16199999999999,1397.41,522.466,554.313,8.3941,124,1.0,61.0,61.0,1.0000000000010874,-0.6219999999998436,1398.032,1397.8006666666668,0.3402371722822818,0.013999999999988688,47.148,47.150666666666666,0.010263202881280822,-0.019000000000005457,522.485,522.4826666666667,0.015631165398062825,-0.03600000000005821,554.349,554.3266666666667,0.019502136467734382,-0.00044999999999895124,8.394549999999999,8.39487,0.0009704122809795507,0.0799999999999983,47.22,47.25999999999999,0.03999999999920781,-0.37999999999999545,522.61,522.3566666666667,0.21939310228795017,86639.42,2924.0439999999994,32392.892,34367.406,520.4342,2932.6,32378.260000000002,65904.65041999999,730099.2130600001,774602.52933,11729.999281,66097.493,729769.4243000001,24640.541491999997,26142.509705999993,395.8825441999999,2230.7625999999996,24629.411259999997,289609.695858,4385.6318506,24712.641799999998,272847.41918,4652.958753299999,26219.004899999996,289478.87799,397.04092999999995,4383.650843,24701.479,395.15938750000004,472.8154241273089,1389.0159
24.0,63.0,0.0023,0.0001,642.65,1580.52,1398.39,21.61,553.6,2387.99,9060.4,47.23,522.31,2388.05,8150.06,8.4021,391.0,38.99,23.5165,24.0,47.166,1397.292,522.4620000000001,554.234,8.395010000000001,123,1.0,62.0,62.0,1.000000000001185,-0.11800000000016553,1397.41,1397.5779999999997,0.39757766545844053,0.0040000000000048885,47.16199999999999,47.15866666666667,0.009451631255177236,-0.0039999999999054126,522.466,522.4710000000001,0.012288205664840164,-0.07899999999995089,554.313,554.2986666666667,0.05882459797677323,0.0009100000000010766,8.3941,8.394553333333333,0.00045500915198259245,-0.07000000000000028,47.3,47.25,0.04358898943457285,0.07999999999992724,522.23,522.3833333333333,0.20033305601361245,88029.396,2971.4579999999996,32915.10600000001,34916.742000000006,528.8856300000001,2975.49,32905.53,65904.674472,730031.9729040001,774426.734328,11730.28031292,65994.10115999999,729819.5845199999,24642.442692000004,26141.000844,395.95904166,2227.6501799999996,24635.273459999997,289566.2041080001,4386.073714620002,24675.88026,272887.12722,4652.799972340001,26176.47182,289481.96054,396.49632230000003,4384.7976731,24668.701299999997,395.26112625,472.6851043042069,1388.89699
24.0,64.0,0.0031,-0.0001,641.59,1582.83,1401.95,21.61,554.17,2388.05,9067.17,47.27,521.92,2387.97,8155.86,8.4292,390.0,39.09,23.4162,24.0,47.19199999999999,1397.973,522.408,554.243,8.3977,122,1.0,63.0,63.0,1.0000000000012828,0.68100000000004,1397.292,1397.5583333333334,0.36392627468332583,0.02599999999999625,47.166,47.173333333333325,0.016289055632136302,-0.05400000000008731,522.4620000000001,522.4453333333335,0.032393414948142456,0.009000000000014552,554.234,554.2633333333333,0.04324735052619586,0.002689999999999415,8.395010000000001,8.395603333333334,0.0018719063353851235,0.04000000000000625,47.23,47.26666666666667,0.03511884584202949,-0.38999999999998636,522.31,522.1533333333333,0.20599352739799526,89470.272,3020.2879999999996,33434.112,35471.552,537.4528,3025.28,33402.88,65973.14181599999,730312.278984,774816.749439,11739.7578621,66082.18371,729630.0681599999,24653.478335999996,26155.835656,396.3042584,2230.76584,24630.448639999995,289540.97714400006,4387.025661600001,24694.226160000002,272655.18335999997,4654.366441100001,26199.066610000005,289270.50656,396.95927900000004,4382.927584,24671.1584,395.4254625,472.76724938306114,1389.5753
24.0,65.0,-0.0029,-0.0003,642.23,1581.27,1396.81,21.61,555.11,2387.96,9068.56,47.31,522.62,2387.97,8152.68,8.4034,391.0,38.96,23.3961,24.0,47.211999999999996,1397.8,522.403,554.318,8.400070000000001,121,1.0,64.0,64.0,1.0000000000013805,-0.17300000000000182,1397.973,1397.6883333333335,0.3539665710257554,0.020000000000003126,47.19199999999999,47.19,0.023065125190573892,-0.0049999999999954525,522.408,522.4243333333334,0.03271594920175062,0.07499999999993179,554.243,554.265,0.04611941016733257,0.0023700000000008714,8.3977,8.397593333333335,0.0025316858668852347,0.03999999999999915,47.27,47.27,0.03999999999932675,0.7000000000000455,521.92,522.2833333333333,0.35076107727474254,90857.0,3068.7799999999997,33956.195,36030.67,546.0045500000001,3075.15,33970.3,65992.93359999999,730214.9134,774825.7004,11741.617846000001,66129.918,730518.236,24663.690436,26170.461416,396.58410484,2233.5997199999997,24673.935439999997,289577.386154,4388.221768210001,24714.88593,273018.25586000003,4656.31000226,26224.78458,289697.67316,397.4073117000001,4390.044583400001,24725.1522,395.63288375,472.6384278733701,1389.39993
24.0,66.0,0.0003,-0.0003,641.65,1578.86,1399.65,21.61,553.96,2387.97,9064.62,47.29,522.31,2387.94,8148.14,8.3996,391.0,39.07,23.423,24.0,47.221999999999994,1398.003,522.382,554.339,8.40111,120,1.0,65.0,65.0,1.0000000000014808,0.20299999999997453,1397.8,1397.9253333333334,0.10957341557881449,0.00999999999999801,47.211999999999996,47.20866666666666,0.015275252318506863,-0.02100000000007185,522.403,522.3976666666666,0.013796134689765547,0.02100000000007185,554.318,554.3000000000001,0.05046781146219799,0.0010399999999979315,8.400070000000001,8.399626666666666,0.0017476937170795102,-0.020000000000003126,47.31,47.29,0.019999999999113078,-0.3100000000000591,522.62,522.2833333333333,0.35076107727474254,92268.19799999999,3116.6519999999996,34477.212,36586.374,554.47326,3121.14,34472.46,66016.497666,730291.6031459998,774967.5850170001,11744.776983329999,66111.56186999999,730190.9469299999,24667.922803999994,26176.996258,396.7172164199999,2233.1283799999997,24664.522819999995,289576.715498,4388.588644019999,24703.444779999998,272845.34241999994,4657.06291629,26214.691310000002,289536.80309,397.28849189999994,4387.9837640999995,24700.039899999996,395.74338874999995,472.5893728133128,1389.60189
24.0,67.0,-0.0008,-0.0002,642.19,1589.86,1391.47,21.61,554.61,2387.95,9067.4,47.11,522.26,2388.02,8147.4,8.4118,392.0,39.12,23.3441,24.0,47.214999999999996,1397.6399999999999,522.35,554.317,8.40503,119,1.0,66.0,66.0,1.000000000001591,-0.3630000000000564,1398.003,1397.814333333333,0.1819239769865934,-0.006999999999997897,47.221999999999994,47.21633333333333,0.005131601445505589,-0.03199999999992542,522.382,522.3783333333332,0.026689573479609666,-0.022000000000048203,554.339,554.3246666666668,0.01242309650761913,0.003920000000000812,8.40111,8.40207,0.002615645235031844,-0.17999999999999972,47.29,47.23666666666667,0.11015141094533919,-0.049999999999954525,522.31,522.3966666666666,0.19502136634703404,93641.87999999999,3163.4049999999997,34997.450000000004,37139.239,563.13701,3156.37,34991.42,65989.57259999998,730057.254,774735.61188,11747.206129199998,65842.8204,729931.4663999999,24662.75525,26172.077155,396.84349145,2224.2986499999997,24658.505899999996,289547.48495,4390.3674205,24607.9085,272802.511,4659.05101451,26113.87387,289497.59642,395.9609633,4389.6109678,24603.6686,395.78712874999997,472.3948981776563,1389.23497
24.0,68.0,-0.0001,-0.0005,642.48,1584.96,1399.81,21.6,555.2,2387.99,9064.13,47.12,521.89,2387.98,8148.9,8.4037,391.0,39.0,23.3849,24.0,47.226,1397.8719999999998,522.3009999999999,554.339,8.40595,118,1.0,67.0,67.0,1.000000000001701,0.2319999999999709,1397.6399999999999,1397.8383333333331,0.1838269115293147,0.011000000000002785,47.214999999999996,47.221,0.00556776436849053,-0.04900000000009186,522.35,522.3443333333333,0.040796241650197886,0.022000000000048203,554.317,554.3316666666667,0.012701705663291527,0.000920000000000698,8.40503,8.40403,0.002570291811385377,0.00999999999999801,47.11,47.173333333333325,0.10115993936924811,-0.37000000000000455,522.26,522.1533333333333,0.2294195574266923,95055.29599999999,3211.368,35516.46799999999,37695.052,571.6046,3204.16,35488.52,66015.90307199999,730109.9434719998,774894.966608,11750.4421384,65867.72863999999,729535.4180799999,24666.187025999996,26179.213614000004,396.9793947,2225.28912,24646.77714,289531.814039,4390.43609095,24610.823119999994,272583.66889,4659.745917050001,26120.453680000002,289303.98071000003,396.088364,4386.9812455,24591.456799999996,395.89424374999993,472.348629359158,1389.4660499999998
24.0,69.0,0.0036,-0.0004,641.87,1586.74,1395.76,21.61,553.94,2388.02,9069.85,47.26,522.6,2388.03,8152.13,8.4102,393.0,39.36,23.4337,24.0,47.237,1397.5430000000001,522.298,554.307,8.407399999999999,117,1.0,68.0,68.0,1.0000000000018112,-0.3289999999997235,1397.8719999999998,1397.6850000000002,0.16905324625796805,0.011000000000002785,47.226,47.226,0.011000000002905323,-0.0029999999999290594,522.3009999999999,522.3163333333333,0.029194748380397404,-0.03200000000003911,554.339,554.321,0.016370705346682217,0.001449999999998397,8.40595,8.406126666666667,0.0011948361097386063,0.14000000000000057,47.12,47.163333333333334,0.08386497083515118,0.7100000000000364,521.89,522.25,0.3551056180875353,96430.467,3259.353,36038.562,38247.183000000005,580.1106,3260.94,36059.4,66015.738691,729933.9138140001,774667.8677010001,11749.7030182,66047.88218,730355.9718,24671.790626,26183.799759,397.14035379999996,2232.42062,24686.056200000003,289513.437486,4391.1682052,24683.80348,272952.9348,4660.280671799999,26196.54882,289680.8382,397.33372399999996,4393.70724,24698.076,396.08155000000005,472.15923767343884,1389.1356
24.0,70.0,-0.0005,0.0004,642.24,1587.71,1403.58,21.61,553.76,2387.95,9064.08,47.33,522.69,2387.98,8154.9,8.393,392.0,38.99,23.4416,24.0,47.244,1398.0710000000001,522.344,554.2760000000001,8.40359,116,1.0,69.0,69.0,1.0000000000019214,0.52800000000002,1397.5430000000001,1397.8286666666665,0.2666539581600466,0.006999999999997897,47.237,47.23566666666667,0.009073771729489415,0.04600000000004911,522.298,522.3143333333334,0.025735837522985167,-0.03099999999994907,554.307,554.3073333333334,0.03150132262359863,-0.003809999999999647,8.407399999999999,8.405646666666668,0.0019230271264608378,0.07000000000000028,47.26,47.23666666666666,0.10692676621525075,0.09000000000003183,522.6,522.3933333333333,0.43821608064043077,97864.97000000002,3307.08,36564.08,38799.32000000001,588.2513,3313.1,36588.3,66050.46632400001,730273.9984240001,774917.2015960001,11748.81547489,66170.70043,730757.7309900002,24677.619936000003,26186.215344000004,397.01920595999997,2236.05852,24693.966360000002,289522.74294400006,4389.56481496,24722.541520000002,273023.98536000005,4657.908250840001,26233.883080000003,289714.5224400001,397.74191469999994,4392.472457100001,24738.9177,396.29482375000003,472.2164367208778,1389.6674100000002
24.0,71.0,-0.0008,-0.0001,642.16,1590.26,1399.99,21.61,554.1,2388.0,9070.85,47.23,522.04,2387.95,8152.63,8.4134,391.0,38.95,23.3899,24.0,47.245,1398.473,522.2869999999999,554.232,8.4047,115,1.0,70.0,70.0,1.0000000000020315,0.4019999999998163,1398.0710000000001,1398.0290000000002,0.46642041128916284,0.0009999999999976694,47.244,47.242,0.004358898951183539,-0.05700000000013006,522.344,522.3096666666667,0.030237945251707265,-0.044000000000096406,554.2760000000001,554.2716666666666,0.0376873098992889,0.0011100000000006105,8.40359,8.40523,0.001959515245090707,-0.10000000000000142,47.33,47.27333333333333,0.05131601439400872,-0.650000000000091,522.69,522.4433333333333,0.3521836642041592,99291.583,3354.395,37082.37699999999,39350.471999999994,596.7337,3353.33,37064.84,66070.856885,730404.2677509999,775078.487736,11753.7460231,66049.87978999999,730058.84492,24675.449314999994,26184.690839999996,397.08005149999997,2231.3813499999997,24663.779799999997,289468.16858399997,4389.6655488999995,24667.615009999994,272654.70547999995,4658.1536903999995,26176.37736,289331.27327999996,396.953981,4387.589588,24655.949199999995,396.36396249999996,472.2209817567979,1390.0683
24.0,72.0,-0.003,0.0,642.19,1580.6,1400.28,21.61,554.78,2388.0,9064.94,47.18,522.33,2388.01,8140.5,8.4214,393.0,39.08,23.3711,24.0,47.233000000000004,1398.769,522.297,554.323,8.40878,114,1.0,71.0,71.0,1.0000000000021416,0.2960000000000491,1398.473,1398.4376666666667,0.3503388836493565,-0.01199999999999335,47.245,47.24066666666667,0.006658328123462083,0.010000000000104592,522.2869999999999,522.3093333333333,0.030435724618412065,0.09100000000000819,554.232,554.277,0.04550824094651214,0.0040800000000000836,8.4047,8.40569,0.002732965421620797,-0.04999999999999716,47.23,47.24666666666667,0.07637626158211891,0.2900000000000773,522.04,522.3533333333334,0.3256275991550889,100711.368,3400.7760000000003,37605.384000000005,39911.256,605.4321600000001,3396.96,37607.76,66068.056177,730572.852393,775369.828387,11761.94079182,65993.92142,730619.0117700001,24669.654201000005,26182.338259,397.17190574000006,2228.45294,24671.212890000003,289521.239931,4391.88056766,24641.97246,272811.39201,4661.18015594,26152.95914,289539.53259,396.7262404,4392.158057400001,24643.529400000003,396.5675975,472.23423818114924,1390.36022
24.0,73.0,0.0009,-0.0003,642.46,1584.08,1399.88,21.61,554.62,2387.97,9072.61,47.18,522.4,2388.04,8147.51,8.3792,390.0,38.96,23.3585,24.0,47.227999999999994,1398.9180000000001,522.3059999999999,554.425,8.40649,113,1.0,72.0,72.0,1.0000000000022518,0.1490000000001146,1398.769,1398.72,0.22651048554264727,-0.005000000000009663,47.233000000000004,47.23533333333333,0.008736894951795266,0.008999999999900865,522.297,522.2966666666666,0.009504384942826592,0.10199999999997544,554.323,554.3266666666667,0.09655223108138329,-0.0022900000000003473,8.40878,8.406656666666665,0.0020450998335459396,0.0,47.18,47.19666666666666,0.028867513457378712,0.06999999999993634,522.33,522.2566666666667,0.19087517735594073,102121.01400000001,3447.644,38128.337999999996,40473.024999999994,613.67377,3444.14,38135.2,66068.099304,730663.264908,775595.1121500001,11759.99017782,66000.95124000001,730794.7632,24667.467767999995,26184.383899999993,397.02170971999993,2228.2170399999995,24671.907199999998,289579.50404999993,4390.760165939999,24642.397079999995,272852.65439999994,4660.768218249999,26157.7715,289631.61999999994,396.6181982,4391.550376,24646.832,396.73293625,472.1900181674365,1390.51151
24.0,74.0,-0.0013,0.0002,642.67,1582.78,1392.57,21.6,554.51,2387.99,9065.88,47.19,522.16,2388.04,8148.56,8.3924,393.0,39.09,23.3809,24.0,47.22,1397.98,522.33,554.4590000000001,8.402809999999999,112,1.0,73.0,73.0,1.0000000000023619,-0.9380000000001019,1398.9180000000001,1398.5556666666669,0.5040777057118793,-0.007999999999995566,47.227999999999994,47.227,0.006557438529161728,0.024000000000114596,522.3059999999999,522.311,0.01705872210053104,0.0340000000001055,554.425,554.4023333333333,0.07077664392932147,-0.003680000000001016,8.40649,8.406026666666667,0.0030118488224230903,0.00999999999999801,47.18,47.18333333333334,0.005773502680284851,-0.2400000000000091,522.4,522.2966666666666,0.1234233905343595,103450.52,3494.2799999999997,38652.420000000006,41029.96600000001,621.8079399999999,3492.06,38639.84,66012.6156,730206.8934000001,775122.5928200001,11746.960323799998,65970.6762,729969.2368,24664.4226,26181.55398,396.78068819999993,2228.3118,24656.3952,289610.56947000005,4389.039747299999,24648.7527,272739.83280000003,4659.01362979,26164.92021,289516.31144,396.52860389999995,4387.611269599999,24640.730399999997,396.71772625000006,471.80143443267934,1389.57719
